400
1,1,6,61,19403
2,2,6,65,4552
3,3,3,28,4823
4,4,5,63,3849
5,5,4,23,3529
6,6,5,39,3599
7,7,5,39,3588
8,8,6,66,3761
9,9,4,44,3606
10,10,11,80,4010
11,11,11,64,3847
12,12,7,54,3932
13,13,11,66,3995
14,14,11,75,3988
15,15,11,75,7139
16,16,7,65,3888
17,17,6,65,4270
18,18,8,59,3935
19,19,6,61,3748
20,20,8,58,3693
21,21,10,80,3972
22,22,7,86,3841
23,23,7,65,5198
24,24,4,30,3666
25,25,11,122,4060
26,26,5,39,5019
27,27,9,122,4195
28,28,5,43,3663
29,29,7,65,5202
30,30,8,64,3814
31,31,5,91,3779
32,32,10,80,3974
33,33,8,70,3809
34,34,8,52,3770
35,35,5,48,3703
36,36,6,62,3691
37,37,6,56,3806
38,38,6,58,3728
39,39,6,67,3838
40,40,7,72,3804
41,41,7,80,3840
42,42,7,65,5419
43,43,6,56,3829
44,44,6,44,3753
45,45,5,48,5094
46,46,7,62,3904
47,47,7,72,5140
48,48,7,68,4016
49,49,6,58,3900
50,50,7,65,5426
51,51,5,50,3847
52,52,6,57,4022
53,53,7,72,4120
54,54,6,47,4000
55,55,6,56,4035
56,56,7,80,4050
57,57,7,80,4156
58,58,9,68,4167
59,59,5,39,5207
60,60,3,21,3578
61,61,5,42,4125
62,62,6,57,3928
63,63,7,75,4120
64,64,7,58,3938
65,65,7,59,3891
66,66,6,56,4813
67,67,7,64,4822
68,68,5,39,6374
69,69,6,50,5218
70,70,10,70,4905
71,71,7,65,6559
72,72,9,53,4960
73,73,5,48,4723
74,74,5,51,4591
75,75,7,69,4781
76,76,7,68,4816
77,77,8,59,4851
78,78,8,59,4781
79,79,8,59,4649
80,80,6,58,4087
81,81,5,43,4052
82,82,6,55,4077
83,83,9,53,4633
84,84,5,43,4012
85,85,3,17,3833
86,86,5,36,3974
87,87,5,77,4142
88,88,7,65,5710
89,89,6,51,4072
90,90,9,53,4210
91,91,7,68,4195
92,92,7,53,4029
