300
1,1,6,61,21280
2,2,6,65,5196
3,3,3,28,5643
4,4,5,63,4217
5,5,4,23,3877
6,6,5,39,3912
7,7,5,39,3897
8,8,6,66,4084
9,9,4,44,3835
10,10,11,80,4287
11,11,11,64,4219
12,12,7,54,4091
13,13,11,66,4222
14,14,11,75,4269
15,15,11,75,8029
16,16,7,65,4200
17,17,6,65,7762
18,18,8,59,4724
19,19,6,61,4370
20,20,8,58,4370
21,21,10,80,4752
22,22,7,86,4400
23,23,7,65,6235
24,24,4,30,4112
25,25,11,122,4622
26,26,5,39,5822
27,27,9,122,4650
28,28,5,43,4146
29,29,7,65,5834
30,30,8,64,4199
31,31,5,91,4170
32,32,10,80,4151
33,33,8,70,4157
34,34,8,52,4022
35,35,5,48,3866
36,36,6,62,3967
37,37,6,56,3998
38,38,6,58,3996
39,39,6,67,4017
40,40,7,72,4083
41,41,7,80,4137
42,42,7,65,6205
43,43,6,56,4164
44,44,6,44,4212
45,45,5,48,5539
46,46,7,62,4115
47,47,7,72,5543
48,48,7,68,4116
49,49,6,58,3985
50,50,7,65,5525
51,51,5,50,4041
52,52,6,57,3994
53,53,7,72,4087
54,54,6,47,3931
55,55,6,56,3995
56,56,7,80,4132
57,57,7,80,4166
58,58,9,68,4214
59,59,5,39,5527
60,60,3,21,3862
61,61,5,42,3890
62,62,6,57,4008
63,63,7,75,4161
64,64,7,58,4083
65,65,7,59,4086
66,66,6,56,3952
67,67,7,64,4012
68,68,5,39,5515
69,69,6,50,4446
70,70,10,70,4172
71,71,7,65,5538
72,72,9,53,4162
73,73,5,48,3895
74,74,5,51,3921
75,75,7,69,4050
76,76,7,68,3930
77,77,8,59,3937
78,78,8,59,3883
79,79,8,59,3887
80,80,6,58,3837
81,81,5,43,3789
82,82,6,55,3794
83,83,9,53,3863
84,84,5,43,3760
85,85,3,17,3612
86,86,5,36,3852
87,87,5,77,3847
88,88,7,65,5426
89,89,6,51,3927
90,90,9,53,3945
91,91,7,68,3941
92,92,7,53,3881
93,93,5,63,3890
94,94,5,67,3889
95,95,7,85,4107
96,96,7,65,5443
97,97,2,29,3861
98,98,7,80,4049
99,99,6,55,4138
100,100,5,50,5429
101,101,7,60,4057
102,102,8,63,3969
103,103,9,153,4443
104,104,5,46,3892
105,105,6,44,3851
106,106,7,65,5483
107,107,9,67,4507
108,108,7,78,4270
109,109,7,78,4390
110,110,7,71,4315
111,111,7,72,5872
112,112,7,55,4191
113,113,9,153,4877
114,114,5,41,4067
115,115,6,52,4158
116,116,6,54,4094
117,117,6,48,4155
118,118,5,46,5703
119,119,8,59,4368
120,120,8,65,4261
121,121,7,80,5966
122,122,6,58,4142
123,123,7,68,5782
124,124,10,122,13047
125,125,7,85,4009
126,126,5,29,3762
127,127,8,58,3881
128,128,7,65,5389
129,129,7,47,4304
130,130,4,26,3864
131,131,7,65,6157
132,132,5,37,3955
133,133,4,33,3911
134,134,4,46,3860
135,135,7,65,5426
136,136,4,31,4165
137,137,5,38,4013
138,138,7,65,13427
139,139,4,34,11574
140,140,4,28,61408
141,141,5,35,9541
142,142,11,122,8146
143,143,7,80,8894
144,144,5,36,29642
145,145,4,51,7891
146,146,4,30,8203
147,147,4,29,9259
148,148,5,36,8558
149,149,5,39,7111
150,150,3,18,4670
151,151,5,50,11367
152,152,18,125,9642
153,153,5,34,136388
154,154,6,58,9163
155,155,6,52,9089
156,156,3,20,5354
157,157,7,68,4644
158,158,8,93,4454
159,159,6,45,4165
160,160,6,46,4097
161,161,5,39,4074
162,162,5,42,4115
163,163,7,56,4203
164,164,6,57,4169
165,165,6,56,4065
166,166,6,49,3945
167,167,5,37,3921
168,168,7,61,4075
169,169,8,55,4013
170,170,8,66,4139
171,171,5,39,5797
172,172,5,49,4023
173,173,6,39,3935
174,174,7,65,5971
175,175,7,55,4084
176,176,3,20,5291
177,177,5,49,4038
178,178,5,38,3927
179,179,5,36,4039
180,180,6,42,4595
181,181,6,42,4065
182,182,5,49,3988
183,183,7,52,4134
184,184,7,65,5637
185,185,7,65,5477
186,186,6,42,4066
187,187,6,58,4009
188,188,8,58,4172
189,189,5,42,3872
190,190,10,70,5639
191,191,7,65,9591
192,192,4,29,3972
193,193,8,61,4018
194,194,6,41,4067
195,195,6,62,4048
196,196,7,42,3946
197,197,7,65,5513
198,198,3,17,3741
199,199,5,51,5816
200,200,11,122,4828
201,201,6,45,4163
202,202,6,60,4088
203,203,5,58,4166
204,204,6,48,4156
205,205,5,39,5767
206,206,5,43,4229
207,207,7,86,4619
208,208,6,48,4227
209,209,7,85,4358
210,210,5,44,4166
211,211,5,44,5600
212,212,6,80,4960
213,213,7,72,6011
214,214,7,86,4399
215,215,7,74,4303
216,216,5,65,4157
217,217,7,65,5800
218,218,6,62,5719
219,219,7,74,4407
220,220,8,76,4252
221,221,5,39,5710
222,222,6,52,4216
223,223,5,39,4132
224,224,8,67,4205
225,225,8,69,4159
226,226,8,69,4071
227,227,8,71,4064
228,228,8,71,3997
229,229,8,64,3976
230,230,5,46,4021
231,231,8,64,4211
232,232,8,66,4244
233,233,8,70,4286
234,234,6,52,4193
235,235,10,122,4588
236,236,7,72,5892
237,237,7,77,4316
238,238,6,47,4058
239,239,5,51,5279
240,240,7,60,4488
241,241,7,82,4389
242,242,6,58,4211
243,243,8,58,4384
244,244,7,56,4270
245,245,6,62,5837
246,246,7,86,4465
247,247,8,59,4322
248,248,4,39,4164
249,249,6,37,3881
250,250,4,39,3847
251,251,10,70,4008
252,252,8,70,6041
253,253,8,70,4370
254,254,5,37,4036
255,255,3,20,5638
256,256,10,70,7185
257,257,7,65,10647
258,258,9,55,5695
259,259,6,48,4456
260,260,6,62,5861
261,261,7,65,5854
262,262,7,59,4233
263,263,6,47,4277
264,264,5,41,4118
265,265,6,37,5686
266,266,7,60,4321
267,267,6,62,5745
268,268,5,51,4495
269,269,7,46,4224
270,270,7,50,4260
271,271,8,71,4405
272,272,6,62,5737
273,273,7,65,5840
274,274,7,59,4305
275,275,5,41,4168
276,276,6,62,5652
277,277,6,50,4204
278,278,7,56,4240
279,279,7,59,4315
280,280,10,76,4384
281,281,3,20,5469
282,282,6,62,5623
283,283,11,64,5944
284,284,11,66,6380
285,285,5,51,5640
286,286,11,65,13075
287,287,11,75,6101
288,288,11,75,5873
289,289,11,75,5820
290,290,7,65,5757
291,291,6,54,10739
292,292,5,40,5118
293,293,6,57,4266
294,294,7,46,4007
295,295,5,41,3866
296,296,3,17,3732
297,297,9,58,4260
298,298,7,50,4009
299,299,4,80,4121
300,300,7,41,3964
301,301,11,122,4445
302,301,7,43,4382
303,301,3,22,4108
304,301,6,64,4239
305,301,6,51,4182
306,301,7,47,4146
307,301,4,59,4134
308,301,1,16,3853
309,301,1,14,3839
310,301,3,48,4186
311,301,7,44,4249
312,301,6,65,4281
313,301,1,7,4038
314,301,6,59,4171
315,301,6,67,4266
316,301,7,48,4081
317,301,9,63,4418
318,301,7,49,4243
319,301,7,48,4123
320,301,6,62,5723
321,301,7,65,4151
