100
1,1,6,61,19184
2,2,6,65,4587
3,3,3,28,3691
4,4,5,63,3791
5,5,4,23,3469
6,6,5,39,3613
7,7,5,39,3498
8,8,6,66,3657
9,9,4,44,4876
10,10,11,80,3882
11,11,11,64,3796
12,12,7,54,3636
13,13,11,66,3821
14,14,11,75,3858
15,15,11,75,6931
16,16,7,65,3919
17,17,6,65,4021
18,18,8,59,3774
19,19,6,61,3610
20,20,8,58,3601
21,21,10,80,3838
22,22,7,86,3749
23,23,7,65,5106
24,24,4,30,3497
25,25,11,122,3966
26,26,5,39,4818
27,27,9,122,4009
28,28,5,43,3441
29,29,7,65,4995
30,30,8,64,3783
31,31,5,91,3731
32,32,10,80,3798
33,33,8,70,3713
34,34,8,52,3536
35,35,5,48,3695
36,36,6,62,3731
37,37,6,56,3968
38,38,6,58,3937
39,39,6,67,4066
40,40,7,72,4107
41,41,7,80,4092
42,42,7,65,5554
43,43,6,56,4006
44,44,6,44,3946
45,45,5,48,5421
46,46,7,62,4059
47,47,7,72,5557
48,48,7,68,4183
49,49,6,58,3896
50,50,7,65,5560
51,51,5,50,3938
52,52,6,57,4010
53,53,7,72,4016
54,54,6,47,3897
55,55,6,56,3945
56,56,7,80,3958
57,57,7,80,3928
58,58,9,68,3910
59,59,5,39,5134
60,60,3,21,3552
61,61,5,42,3664
62,62,6,57,3752
63,63,7,75,3856
64,64,7,58,3714
65,65,7,59,3785
66,66,6,56,3774
67,67,7,64,3780
68,68,5,39,5131
69,69,6,50,4028
70,70,10,70,3999
71,71,7,65,5402
72,72,9,53,3981
73,73,5,48,3691
74,74,5,51,3591
75,75,7,69,3774
76,76,7,68,3679
77,77,8,59,3719
78,78,8,59,3766
79,79,8,59,3602
80,80,6,58,3646
81,81,5,43,3502
82,82,6,55,3561
83,83,9,53,3706
84,84,5,43,3533
85,85,3,17,3411
86,86,5,36,3546
87,87,5,77,3647
88,88,7,65,5203
89,89,6,51,3708
90,90,9,53,3703
91,91,7,68,3806
92,92,7,53,3715
93,93,5,63,3742
94,94,5,67,3800
95,95,7,85,4350
96,96,7,65,5285
97,97,2,29,4149
98,98,7,80,4014
99,99,6,55,3776
100,100,5,50,5313
101,101,7,60,3934
102,101,8,63,4242
103,101,9,153,4753
104,101,5,46,4252
105,101,6,44,4073
106,101,7,65,5345
107,101,9,67,4134
108,101,7,78,4196
109,101,7,78,4052
110,101,7,71,3900
111,101,7,72,5495
112,101,7,55,3923
113,101,9,153,4352
114,101,5,41,3770
115,101,6,52,3889
116,101,6,54,3800
117,101,6,48,3750
118,101,5,46,5095
119,101,8,59,3955
120,101,8,65,4040
121,101,7,80,5528
122,101,6,58,3878
123,101,7,68,5415
124,101,10,122,4357
125,101,7,85,3982
126,101,5,29,4019
127,101,8,58,3746
128,101,7,65,4556
129,101,7,47,4578
130,101,4,26,4072
131,101,7,65,4586
132,101,5,37,4084
133,101,4,33,3988
134,101,4,46,6081
135,101,7,65,5623
136,101,4,31,4046
137,101,5,38,4108
138,101,7,65,5581
139,101,4,34,4049
140,101,4,28,3985
141,101,5,35,4204
142,101,11,122,8432
143,101,7,80,8057
144,101,5,36,345593
145,101,4,51,7829
146,101,4,30,236595
147,101,4,29,7520
148,101,5,36,4708
149,101,5,39,4069
150,101,3,18,3917
151,101,5,50,5938
152,101,18,125,4670
153,101,5,34,3943
154,101,6,58,4131
155,101,6,52,4029
156,101,3,20,3810
157,101,7,68,4005
158,101,8,93,4289
159,101,6,45,3884
160,101,6,46,3996
161,101,5,39,4019
162,101,5,42,3862
163,101,7,56,4020
164,101,6,57,3880
165,101,6,56,3978
166,101,6,49,3887
167,101,5,37,3954
168,101,7,61,4002
169,101,8,55,4419
170,101,8,66,4041
171,101,5,39,3721
172,101,5,49,3850
173,101,6,39,3770
174,101,7,65,3880
175,101,7,55,3869
176,101,3,20,5247
177,101,5,49,3948
178,101,5,38,3841
179,101,5,36,3752
180,101,6,42,3948
181,101,6,42,3732
182,101,5,49,3869
183,101,7,52,3922
184,101,7,65,5182
185,101,7,65,5101
186,101,6,42,3885
187,101,6,58,3801
188,101,8,58,4000
189,101,5,42,3775
190,101,10,70,4053
191,101,7,65,3855
192,101,4,29,3828
193,101,8,61,3927
194,101,6,41,7310
195,101,6,62,7598
196,101,7,42,4418
197,101,7,65,4116
198,101,3,17,4215
199,101,5,51,4188
200,101,11,122,4616
201,101,6,45,4135
202,101,6,60,4096
203,101,5,58,4134
204,101,6,48,4113
205,101,5,39,3937
206,101,5,43,3979
207,101,7,86,4068
208,101,6,48,3733
209,101,7,85,4045
210,101,5,44,3764
211,101,5,44,5137
212,101,6,80,4514
213,101,7,72,3815
214,101,7,86,4058
215,101,7,74,4219
216,101,5,65,3887
217,101,7,65,3852
218,101,6,62,5631
219,101,7,74,4194
220,101,8,76,4314
221,101,5,39,5528
222,101,6,52,4017
223,101,5,39,3983
224,101,8,67,4191
225,101,8,69,4264
226,101,8,69,4138
227,101,8,71,4255
228,101,8,71,4260
229,101,8,64,4451
230,101,5,46,3953
231,101,8,64,4221
232,101,8,66,4194
233,101,8,70,4189
234,101,6,52,4128
235,101,10,122,4250
236,101,7,72,5682
237,101,7,77,4280
238,101,6,47,4080
239,101,5,51,5228
240,101,7,60,4266
241,101,7,82,4348
242,101,6,58,4537
243,101,8,58,4192
244,101,7,56,4152
245,101,6,62,5634
246,101,7,86,4282
247,101,8,59,4486
248,101,4,39,4065
249,101,6,37,4027
250,101,4,39,3983
251,101,10,70,4372
252,101,8,70,4227
253,101,8,70,4296
254,101,5,37,4173
