100
1,1,6,61,146121
2,2,6,65,82789
3,3,3,28,39044
4,4,5,63,72569
5,5,4,23,38002
6,6,5,39,50370
7,7,5,39,51827
8,8,6,66,127445
9,9,4,44,83723
10,10,11,80,102627
11,11,11,64,87753
12,12,7,54,69267
13,13,11,66,122135
14,14,11,75,109749
15,15,11,75,118404
16,16,7,65,82537
17,17,6,65,88231
18,18,8,59,79870
19,19,6,61,75059
20,20,8,58,80446
21,21,10,80,101976
22,22,7,86,98128
23,23,7,65,87743
24,24,4,30,48760
25,25,11,122,139853
26,26,5,39,51900
27,27,9,122,124068
28,28,5,43,55404
29,29,7,65,78503
30,30,8,64,77137
31,31,5,91,88806
32,32,10,80,96922
33,33,8,70,84055
34,34,8,52,69794
35,35,5,48,57644
36,36,6,62,104866
37,37,6,56,79992
38,38,6,58,124290
39,39,6,67,83453
40,40,7,72,107153
41,41,7,80,101657
42,42,7,65,107989
43,43,6,56,70736
44,44,6,44,97354
45,45,5,48,118961
46,46,7,62,144762
47,47,7,72,93770
48,48,7,68,86922
49,49,6,58,91320
50,50,7,65,80727
51,51,5,50,62621
52,52,6,57,75177
53,53,7,72,87696
54,54,6,47,67869
55,55,6,56,83337
56,56,7,80,150948
57,57,7,80,114307
58,58,9,68,94814
59,59,5,39,56553
60,60,3,21,39089
61,61,5,42,58561
62,62,6,57,70245
63,63,7,75,89257
64,64,7,58,73931
65,65,7,59,74855
66,66,6,56,71617
67,67,7,64,83571
68,68,5,39,58222
69,69,6,50,72109
70,70,10,70,147781
71,71,7,65,87470
72,72,9,53,84882
73,73,5,48,62350
74,74,5,51,65030
75,75,7,69,86840
76,76,7,68,82010
77,77,8,59,188223
78,78,8,59,81390
79,79,8,59,81497
80,80,6,58,73261
81,81,5,43,61499
82,82,6,55,82481
83,83,9,53,81381
84,84,5,43,60110
85,85,3,17,40206
86,86,5,36,59215
87,87,5,77,86111
88,88,7,65,86612
89,89,6,51,80642
90,90,9,53,83735
91,91,7,68,91969
92,92,7,53,79470
93,93,5,63,85380
94,94,5,67,90523
95,95,7,85,99553
96,96,7,65,84296
97,97,2,29,46546
98,98,7,80,109885
99,99,6,55,72804
100,100,5,50,66437
101,101,7,60,80113
102,101,8,63,86699
103,101,9,153,154073
104,101,5,46,66006
105,101,6,44,67010
106,101,7,65,83213
107,101,9,67,92854
108,101,7,78,95054
109,101,7,78,94192
110,101,7,71,95413
111,101,7,72,85588
112,101,7,55,77381
113,101,9,153,155942
114,101,5,41,63443
115,101,6,52,76286
116,101,6,54,74805
117,101,6,48,70361
118,101,5,46,59211
119,101,8,59,86747
120,101,8,65,90356
121,101,7,80,100593
122,101,6,58,76741
123,101,7,68,83045
124,101,10,122,141525
125,101,7,85,102615
126,101,5,29,57773
127,101,8,58,85003
128,101,7,65,84992
129,101,7,47,74177
130,101,4,26,48343
131,101,7,65,86891
132,101,5,37,64938
133,101,4,33,55599
134,101,4,46,72472
135,101,7,65,76417
136,101,4,31,53898
137,101,5,38,66213
138,101,7,65,83469
139,101,4,34,59071
